"X.2","X.1","X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","area_km","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
653,653,653,115,13,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,653
654,654,654,115,13,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,654
655,655,655,115,13,4,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,655
656,656,656,115,13,3,"B","B",0,0,1,0,0,0,1,0,1,1,2,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,656
657,657,657,115,13,3,"B","B",1,1,1,0,0,0,1,1,3,2,5,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,657
658,658,658,115,13,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,658
659,659,659,115,13,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,659
660,660,660,115,13,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,660
661,661,661,115,13,2,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,661
662,662,662,115,13,1,"Bgr","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,662
663,663,663,115,13,3,"B","B",1,1,1,0,0,0,0,0,3,0,3,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,663
664,664,664,115,13,3,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,664
665,665,665,115,13,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,665
666,666,666,115,13,3,"B","B",0,0,1,0,0,0,1,0,1,1,2,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,666
667,667,667,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,667
668,668,668,115,13,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,668
669,669,669,115,13,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,669
670,670,670,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,670
671,671,671,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,671
672,672,672,115,13,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,672
673,673,673,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,673
674,674,674,115,13,3,"B","B",0,0,1,1,0,0,1,0,2,1,3,1,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,674
675,675,675,115,13,1,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,675
676,676,676,115,13,2,"R","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,676
677,677,677,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,677
678,678,678,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,678
679,679,679,115,13,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,8,23,25.03,0.25,15790.584448654,630.866338340152,0,5,9516,2122847,6,0,9,0,1,0,1,1,1,0,15.5,0,15.5,-0.772255066565944,6876.5,53709,60585.5,380.183779464642,84812.1054734319,0.0399520575309628,0.0399520575309628,0.619256891729924,0.619256891729924,0.239712345185777,0,0.359568517778666,2420.51538154215,0.266666666666667,679
680,680,680,129,14,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,680
681,681,681,129,14,2,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,681
682,682,682,129,14,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,682
683,683,683,129,14,4,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,683
684,684,684,129,14,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,684
685,685,685,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,685
686,686,686,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,686
687,687,687,129,14,4,"B","B",1,1,0,1,0,0,0,0,3,0,3,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,687
688,688,688,129,14,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,688
689,689,689,129,14,2,"R","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,689
690,690,690,129,14,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,690
691,691,691,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,691
692,692,692,129,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,692
693,693,693,129,14,1,"Bp","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,693
694,694,694,129,14,1,"B","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,694
695,695,695,129,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,695
696,696,696,129,14,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,696
697,697,697,129,14,1,"R","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,697
698,698,698,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,698
699,699,699,129,14,4,"B","B",0,0,1,1,0,1,1,0,2,2,4,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,699
700,700,700,129,14,1,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,700
701,701,701,129,14,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,701
702,702,702,129,14,3,"Bgr","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,702
703,703,703,129,14,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,703
704,704,704,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,704
705,705,705,129,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","nuageux",26,6,11.3333333333333,16,0.16,0,0,0,7,6794,8658686,2,2,2,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,424.625,541167.875,0,0,0,0,0.125,0.125,0.125,3060.08125,0.230769230769231,705
706,706,706,135,14,0,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,706
707,707,707,135,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,707
708,708,708,135,14,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,708
709,709,709,135,14,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,709
710,710,710,135,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,710
711,711,711,135,14,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,711
712,712,712,135,14,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,712
713,713,713,135,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,713
714,714,714,135,14,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,714
715,715,715,135,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,715
716,716,716,135,14,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,716
717,717,717,135,14,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,717
718,718,718,135,14,3,"Bgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,718
719,719,719,135,14,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",32,4,18.3333333333333,15.46,0.15,4891.81728496,316.417676905563,0,7,7100,5848347,3,1,14,0,0,0,0,0,0,0,0,0,0,-2.7862645010144,5200.3,43761,48961.3,459.249676584735,378288.93919793,0,0,0,0,0.19404915912031,0.0646830530401035,0.905562742561449,3166.96636481242,0.125,719
